17.3
17.3
17.4
17.9
17.5
17.6
17.2
68.6
17.4
17.4
17.4
17.6
17.5
17.4
41.5
17.4
17.3
17.6
17.3
17.4
17.4
17.4
17.3
17.4
17.4
17.4
17.3
17.4
17.7
17.4
17.4
17.4
17.5
19.7
17.4
17.5
17.6
17.4
17.5
17.5
17.7
34.9
17.5
17.4
17.4
17.4
17.5
20.5
17.5
17.4
