17.5
17.2
17.0
17.1
17.1
17.0
17.1
32.5
18.9
26.5
24.6
59.5
17.7
55.7
47.7
17.2
17.0
17.2
17.4
17.1
17.0
17.0
17.1
16.9
16.9
16.9
46.5
17.0
17.3
22.2
17.0
17.0
17.0
17.0
35.5
17.0
16.9
17.0
17.0
17.0
17.0
16.9
16.9
16.9
17.0
17.0
16.9
16.9
17.0
16.8
