17.6
17.2
17.3
17.3
17.3
17.3
17.4
17.3
17.2
20.3
59.1
17.2
17.2
17.3
17.4
17.3
17.3
17.3
17.3
17.5
17.4
17.2
17.5
17.3
51.0
17.4
17.2
17.2
17.3
17.4
17.3
17.3
17.3
17.3
17.3
17.4
28.6
66.5
17.4
17.5
17.7
17.3
17.2
17.4
17.2
17.3
17.2
17.3
17.3
17.3
